day,product_name,count
"2022-04-01","바나나",11
"2022-04-01","사과",10
"2022-04-01","컵",16
"2022-04-02","바나나",18
"2022-04-02","사과",11
"2022-04-02","컵",14
"2022-04-03","바나나",17
"2022-04-03","사과",20
"2022-04-03","컵",18
"2022-04-04","바나나",7
"2022-04-04","사과",8
"2022-04-04","컵",10
"2022-04-05","바나나",3
"2022-04-05","사과",4
"2022-04-05","컵",5
"2022-04-06","바나나",6
"2022-04-06","사과",6
"2022-04-06","컵",7
"2022-04-07","바나나",12
"2022-04-07","사과",10
"2022-04-07","컵",10
"2022-04-08","바나나",6
"2022-04-08","사과",8
"2022-04-08","컵",8
"2022-04-09","바나나",11
"2022-04-09","사과",11
"2022-04-09","컵",9
"2022-04-10","바나나",17
"2022-04-10","사과",17
"2022-04-10","컵",15
"2022-04-11","바나나",5
"2022-04-11","사과",4
"2022-04-11","컵",2
"2022-04-12","바나나",8
"2022-04-12","사과",9
"2022-04-12","컵",3
"2022-04-13","바나나",8
"2022-04-13","사과",7
"2022-04-13","컵",10
"2022-04-14","바나나",16
"2022-04-14","사과",16
"2022-04-14","컵",15
"2022-04-15","바나나",16
"2022-04-15","사과",13
"2022-04-15","컵",12
"2022-04-16","바나나",4
"2022-04-16","사과",3
"2022-04-16","컵",5
"2022-04-17","사과",4
"2022-04-17","컵",3
"2022-04-18","바나나",13
"2022-04-18","사과",16
"2022-04-18","컵",16
"2022-04-19","바나나",4
"2022-04-19","사과",4
"2022-04-19","컵",4
"2022-04-20","바나나",6
"2022-04-20","사과",6
"2022-04-20","컵",7
"2022-04-21","바나나",8
"2022-04-21","사과",7
"2022-04-21","컵",6
"2022-04-22","바나나",2
"2022-04-22","사과",3
"2022-04-22","컵",2
"2022-04-23","바나나",13
"2022-04-23","사과",13
"2022-04-23","컵",19
"2022-04-24","바나나",18
"2022-04-24","사과",14
"2022-04-24","컵",17
"2022-04-25","바나나",17
"2022-04-25","사과",15
"2022-04-25","컵",20
"2022-04-26","바나나",18
"2022-04-26","사과",23
"2022-04-26","컵",13
"2022-04-27","바나나",3
"2022-04-27","사과",8
"2022-04-27","컵",4
"2022-04-28","바나나",3
"2022-04-28","사과",5
"2022-04-28","컵",5
"2022-04-29","바나나",9
"2022-04-29","사과",8
"2022-04-29","컵",9
"2022-04-30","바나나",22
"2022-04-30","사과",24
"2022-04-30","컵",16
"2022-05-01","바나나",12
"2022-05-01","사과",16
"2022-05-01","컵",16
"2022-05-02","바나나",10
"2022-05-02","사과",11
"2022-05-02","컵",11
"2022-05-03","바나나",19
"2022-05-03","사과",20
"2022-05-03","컵",17
"2022-05-04","바나나",9
"2022-05-04","사과",9
"2022-05-04","컵",12
"2022-05-05","바나나",21
"2022-05-05","사과",16
"2022-05-05","컵",22
"2022-05-06","바나나",20
"2022-05-06","사과",15
"2022-05-06","컵",15
"2022-05-07","바나나",22
"2022-05-07","사과",17
"2022-05-07","컵",22
"2022-05-08","바나나",19
"2022-05-08","사과",15
"2022-05-08","컵",20
"2022-05-09","바나나",20
"2022-05-09","사과",20
"2022-05-09","컵",17
"2022-05-10","바나나",3
"2022-05-10","사과",5
"2022-05-10","컵",6
"2022-05-11","바나나",2
"2022-05-11","사과",6
"2022-05-11","컵",1
"2022-05-12","바나나",23
"2022-05-12","사과",22
"2022-05-12","컵",16
"2022-05-13","바나나",20
"2022-05-13","사과",12
"2022-05-13","컵",18
"2022-05-14","바나나",14
"2022-05-14","사과",17
"2022-05-14","컵",11
"2022-05-15","바나나",14
"2022-05-15","사과",10
"2022-05-15","컵",15
"2022-05-16","바나나",16
"2022-05-16","사과",17
"2022-05-16","컵",17
"2022-05-17","바나나",15
"2022-05-17","사과",15
"2022-05-17","컵",11
"2022-05-18","바나나",17
"2022-05-18","사과",18
"2022-05-18","컵",18
"2022-05-19","바나나",4
"2022-05-19","사과",5
"2022-05-19","컵",4
"2022-05-20","바나나",11
"2022-05-20","사과",10
"2022-05-20","컵",13
"2022-05-21","바나나",4
"2022-05-21","사과",4
"2022-05-21","컵",4
"2022-05-22","바나나",16
"2022-05-22","사과",21
"2022-05-22","컵",20
"2022-05-23","바나나",6
"2022-05-23","사과",5
"2022-05-23","컵",7
"2022-05-24","바나나",9
"2022-05-24","사과",6
"2022-05-24","컵",10
"2022-05-25","바나나",7
"2022-05-25","사과",10
"2022-05-25","컵",9
"2022-05-26","바나나",17
"2022-05-26","사과",13
"2022-05-26","컵",18
"2022-05-27","바나나",7
"2022-05-27","사과",7
"2022-05-27","컵",9
"2022-05-28","바나나",21
"2022-05-28","사과",21
"2022-05-28","컵",17
"2022-05-29","바나나",13
"2022-05-29","사과",12
"2022-05-29","컵",12
"2022-05-30","바나나",3
"2022-05-30","사과",7
"2022-05-30","컵",4
"2022-05-31","바나나",17
"2022-05-31","사과",17
"2022-05-31","컵",17
"2022-06-01","바나나",15
"2022-06-01","사과",23
"2022-06-01","컵",18
"2022-06-02","바나나",16
"2022-06-02","사과",12
"2022-06-02","컵",15
"2022-06-03","바나나",16
"2022-06-03","사과",18
"2022-06-03","컵",16
"2022-06-04","바나나",15
"2022-06-04","사과",15
"2022-06-04","컵",14
"2022-06-05","바나나",17
"2022-06-05","사과",17
"2022-06-05","컵",19
"2022-06-06","바나나",13
"2022-06-06","사과",16
"2022-06-06","컵",14
"2022-06-07","바나나",15
"2022-06-07","사과",13
"2022-06-07","컵",13
"2022-06-08","바나나",12
"2022-06-08","사과",11
"2022-06-08","컵",8
"2022-06-09","바나나",16
"2022-06-09","사과",17
"2022-06-09","컵",18
"2022-06-10","바나나",10
"2022-06-10","사과",9
"2022-06-10","컵",8
"2022-06-11","바나나",22
"2022-06-11","사과",16
"2022-06-11","컵",17
"2022-06-12","바나나",13
"2022-06-12","사과",9
"2022-06-12","컵",9
"2022-06-13","바나나",16
"2022-06-13","사과",13
"2022-06-13","컵",14
"2022-06-14","바나나",3
"2022-06-14","사과",4
"2022-06-14","컵",4
"2022-06-15","바나나",11
"2022-06-15","사과",12
"2022-06-15","컵",9
"2022-06-16","바나나",12
"2022-06-16","사과",11
"2022-06-16","컵",14
"2022-06-17","바나나",4
"2022-06-17","사과",3
"2022-06-17","컵",5
"2022-06-18","바나나",6
"2022-06-18","사과",6
"2022-06-18","컵",5
"2022-06-19","바나나",10
"2022-06-19","사과",5
"2022-06-19","컵",6
"2022-06-20","바나나",3
"2022-06-20","사과",2
"2022-06-20","컵",3
"2022-06-21","바나나",3
"2022-06-21","사과",8
"2022-06-21","컵",6
"2022-06-22","바나나",3
"2022-06-22","사과",3
"2022-06-22","컵",4
"2022-06-23","바나나",18
"2022-06-23","사과",19
"2022-06-23","컵",16
"2022-06-24","바나나",6
"2022-06-24","사과",7
"2022-06-24","컵",4
"2022-06-25","바나나",8
"2022-06-25","사과",9
"2022-06-25","컵",10
"2022-06-26","바나나",8
"2022-06-26","사과",10
"2022-06-26","컵",9
"2022-06-27","바나나",9
"2022-06-27","사과",9
"2022-06-27","컵",12
"2022-06-28","바나나",17
"2022-06-28","사과",14
"2022-06-28","컵",12
"2022-06-29","바나나",3
"2022-06-29","사과",3
"2022-06-29","컵",4
"2022-06-30","바나나",4
"2022-06-30","사과",5
"2022-06-30","컵",4
"2022-07-01","바나나",10
"2022-07-01","사과",14
"2022-07-01","컵",9
"2022-07-02","바나나",5
"2022-07-02","사과",9
"2022-07-02","컵",7
"2022-07-03","바나나",14
"2022-07-03","사과",12
"2022-07-03","컵",14
"2022-07-04","바나나",14
"2022-07-04","사과",13
"2022-07-04","컵",8
"2022-07-05","바나나",14
"2022-07-05","사과",16
"2022-07-05","컵",11
"2022-07-06","바나나",6
"2022-07-06","사과",9
"2022-07-06","컵",10
"2022-07-07","바나나",6
"2022-07-07","사과",5
"2022-07-07","컵",4
"2022-07-08","바나나",3
"2022-07-08","사과",5
"2022-07-08","컵",6
"2022-07-09","바나나",7
"2022-07-09","사과",7
"2022-07-09","컵",5
"2022-07-10","바나나",3
"2022-07-10","사과",4
"2022-07-10","컵",6
"2022-07-11","바나나",8
"2022-07-11","사과",9
"2022-07-11","컵",9
"2022-07-12","바나나",1
"2022-07-12","사과",3
"2022-07-12","컵",4
"2022-07-13","바나나",18
"2022-07-13","사과",18
"2022-07-13","컵",19
"2022-07-14","바나나",11
"2022-07-14","사과",18
"2022-07-14","컵",13
"2022-07-15","바나나",21
"2022-07-15","사과",19
"2022-07-15","컵",22
"2022-07-16","바나나",5
"2022-07-16","사과",5
"2022-07-16","컵",7
"2022-07-17","바나나",10
"2022-07-17","사과",8
"2022-07-17","컵",8
"2022-07-18","바나나",10
"2022-07-18","사과",10
"2022-07-18","컵",9
"2022-07-19","바나나",4
"2022-07-19","사과",4
"2022-07-19","컵",4
"2022-07-20","바나나",8
"2022-07-20","사과",7
"2022-07-20","컵",8
"2022-07-21","바나나",3
"2022-07-21","사과",5
"2022-07-21","컵",2
"2022-07-22","바나나",19
"2022-07-22","사과",12
"2022-07-22","컵",15
"2022-07-23","바나나",12
"2022-07-23","사과",13
"2022-07-23","컵",12
"2022-07-24","바나나",2
"2022-07-24","사과",4
"2022-07-24","컵",5
"2022-07-25","바나나",13
"2022-07-25","사과",14
"2022-07-25","컵",10
"2022-07-26","바나나",21
"2022-07-26","사과",15
"2022-07-26","컵",16
"2022-07-27","바나나",6
"2022-07-27","사과",5
"2022-07-27","컵",4
"2022-07-28","바나나",7
"2022-07-28","사과",9
"2022-07-28","컵",10
"2022-07-29","바나나",7
"2022-07-29","사과",4
"2022-07-29","컵",5
"2022-07-30","바나나",13
"2022-07-30","사과",18
"2022-07-30","컵",16
"2022-07-31","바나나",7
"2022-07-31","사과",3
"2022-07-31","컵",6
"2022-08-01","바나나",11
"2022-08-01","사과",13
"2022-08-01","컵",12
"2022-08-02","바나나",20
"2022-08-02","사과",13
"2022-08-02","컵",16
"2022-08-03","바나나",8
"2022-08-03","사과",8
"2022-08-03","컵",11
"2022-08-04","바나나",9
"2022-08-04","사과",11
"2022-08-04","컵",14
"2022-08-05","바나나",15
"2022-08-05","사과",20
"2022-08-05","컵",18
"2022-08-06","바나나",2
"2022-08-06","사과",4
"2022-08-06","컵",3
"2022-08-07","바나나",4
"2022-08-07","사과",2
"2022-08-07","컵",2
"2022-08-08","바나나",5
"2022-08-08","사과",3
"2022-08-08","컵",2
"2022-08-09","바나나",12
"2022-08-09","사과",16
"2022-08-09","컵",11
"2022-08-10","바나나",11
"2022-08-10","사과",13
"2022-08-10","컵",12
"2022-08-11","바나나",16
"2022-08-11","사과",13
"2022-08-11","컵",13
"2022-08-12","바나나",13
"2022-08-12","사과",9
"2022-08-12","컵",9
"2022-08-13","바나나",2
"2022-08-13","사과",5
"2022-08-13","컵",4
"2022-08-14","바나나",22
"2022-08-14","사과",19
"2022-08-14","컵",16
"2022-08-15","바나나",5
"2022-08-15","사과",3
"2022-08-15","컵",4
"2022-08-16","바나나",20
"2022-08-16","사과",21
"2022-08-16","컵",19
"2022-08-17","바나나",6
"2022-08-17","사과",4
"2022-08-17","컵",6
"2022-08-18","바나나",7
"2022-08-18","사과",5
"2022-08-18","컵",5
"2022-08-19","바나나",15
"2022-08-19","사과",19
"2022-08-19","컵",19
"2022-08-20","바나나",11
"2022-08-20","사과",9
"2022-08-20","컵",13
"2022-08-21","바나나",8
"2022-08-21","사과",6
"2022-08-21","컵",5
"2022-08-22","바나나",16
"2022-08-22","사과",13
"2022-08-22","컵",13
"2022-08-23","바나나",17
"2022-08-23","사과",14
"2022-08-23","컵",17
"2022-08-24","바나나",10
"2022-08-24","사과",10
"2022-08-24","컵",10
"2022-08-25","바나나",11
"2022-08-25","사과",15
"2022-08-25","컵",15
"2022-08-26","바나나",22
"2022-08-26","사과",26
"2022-08-26","컵",20
"2022-08-27","바나나",16
"2022-08-27","사과",10
"2022-08-27","컵",14
"2022-08-28","바나나",15
"2022-08-28","사과",16
"2022-08-28","컵",16
"2022-08-29","바나나",8
"2022-08-29","사과",7
"2022-08-29","컵",7
"2022-08-30","바나나",13
"2022-08-30","사과",7
"2022-08-30","컵",11
"2022-08-31","바나나",15
"2022-08-31","사과",22
"2022-08-31","컵",17
"2022-09-01","바나나",21
"2022-09-01","사과",18
"2022-09-01","컵",18
"2022-09-02","바나나",5
"2022-09-02","사과",4
"2022-09-02","컵",6
"2022-09-03","바나나",17
"2022-09-03","사과",13
"2022-09-03","컵",17
"2022-09-04","바나나",13
"2022-09-04","사과",14
"2022-09-04","컵",12
"2022-09-05","바나나",9
"2022-09-05","사과",8
"2022-09-05","컵",8
"2022-09-06","바나나",16
"2022-09-06","사과",15
"2022-09-06","컵",14
"2022-09-07","바나나",17
"2022-09-07","사과",14
"2022-09-07","컵",20
"2022-09-08","바나나",6
"2022-09-08","사과",7
"2022-09-08","컵",8
"2022-09-09","바나나",15
"2022-09-09","사과",13
"2022-09-09","컵",14
"2022-09-10","바나나",13
"2022-09-10","사과",12
"2022-09-10","컵",12
"2022-09-11","바나나",3
"2022-09-11","사과",4
"2022-09-11","컵",4
"2022-09-12","바나나",15
"2022-09-12","사과",16
"2022-09-12","컵",17
"2022-09-13","바나나",9
"2022-09-13","사과",12
"2022-09-13","컵",11
"2022-09-14","바나나",11
"2022-09-14","사과",12
"2022-09-14","컵",13
"2022-09-15","바나나",10
"2022-09-15","사과",9
"2022-09-15","컵",8
"2022-09-16","바나나",10
"2022-09-16","사과",7
"2022-09-16","컵",6
"2022-09-17","바나나",9
"2022-09-17","사과",11
"2022-09-17","컵",12
"2022-09-18","바나나",9
"2022-09-18","사과",10
"2022-09-18","컵",7
"2022-09-19","바나나",5
"2022-09-19","사과",6
"2022-09-19","컵",9
"2022-09-20","바나나",19
"2022-09-20","사과",19
"2022-09-20","컵",17
"2022-09-21","바나나",2
"2022-09-21","사과",5
"2022-09-21","컵",3
"2022-09-22","바나나",13
"2022-09-22","사과",15
"2022-09-22","컵",16
"2022-09-23","바나나",6
"2022-09-23","사과",4
"2022-09-23","컵",4
"2022-09-24","바나나",15
"2022-09-24","사과",19
"2022-09-24","컵",14
"2022-09-25","바나나",18
"2022-09-25","사과",15
"2022-09-25","컵",13
"2022-09-26","바나나",4
"2022-09-26","사과",6
"2022-09-26","컵",5
"2022-09-27","바나나",8
"2022-09-27","사과",9
"2022-09-27","컵",8
"2022-09-28","바나나",14
"2022-09-28","사과",18
"2022-09-28","컵",18
"2022-09-29","바나나",20
"2022-09-29","사과",16
"2022-09-29","컵",22
"2022-09-30","바나나",9
"2022-09-30","사과",11
"2022-09-30","컵",9
"2022-10-01","바나나",17
"2022-10-01","사과",18
"2022-10-01","컵",14
"2022-10-02","바나나",7
"2022-10-02","사과",10
"2022-10-02","컵",6
"2022-10-03","바나나",9
"2022-10-03","사과",11
"2022-10-03","컵",10
"2022-10-04","바나나",17
"2022-10-04","사과",18
"2022-10-04","컵",15
"2022-10-05","바나나",21
"2022-10-05","사과",19
"2022-10-05","컵",16
"2022-10-06","바나나",15
"2022-10-06","사과",19
"2022-10-06","컵",11
"2022-10-07","바나나",8
"2022-10-07","사과",5
"2022-10-07","컵",6
"2022-10-08","바나나",17
"2022-10-08","사과",15
"2022-10-08","컵",14
"2022-10-09","바나나",9
"2022-10-09","사과",7
"2022-10-09","컵",6
"2022-10-10","바나나",4
"2022-10-10","사과",8
"2022-10-10","컵",11
"2022-10-11","바나나",21
"2022-10-11","사과",19
"2022-10-11","컵",17
"2022-10-12","바나나",14
"2022-10-12","사과",13
"2022-10-12","컵",11
"2022-10-13","바나나",10
"2022-10-13","사과",11
"2022-10-13","컵",11
"2022-10-14","바나나",10
"2022-10-14","사과",7
"2022-10-14","컵",6
"2022-10-15","바나나",13
"2022-10-15","사과",9
"2022-10-15","컵",10
"2022-10-16","바나나",24
"2022-10-16","사과",19
"2022-10-16","컵",22
"2022-10-17","바나나",13
"2022-10-17","사과",11
"2022-10-17","컵",12
"2022-10-18","바나나",20
"2022-10-18","사과",17
"2022-10-18","컵",19
"2022-10-19","바나나",6
"2022-10-19","사과",5
"2022-10-19","컵",8
"2022-10-20","바나나",4
"2022-10-20","사과",8
"2022-10-20","컵",8
"2022-10-21","바나나",4
"2022-10-21","사과",10
"2022-10-21","컵",9
"2022-10-22","바나나",17
"2022-10-22","사과",19
"2022-10-22","컵",14
"2022-10-23","바나나",12
"2022-10-23","사과",21
"2022-10-23","컵",17
"2022-10-24","바나나",15
"2022-10-24","사과",21
"2022-10-24","컵",20
"2022-10-25","바나나",10
"2022-10-25","사과",12
"2022-10-25","컵",9
"2022-10-26","바나나",12
"2022-10-26","사과",15
"2022-10-26","컵",14
"2022-10-27","바나나",21
"2022-10-27","사과",15
"2022-10-27","컵",20
"2022-10-28","바나나",6
"2022-10-28","사과",5
"2022-10-28","컵",6
"2022-10-29","바나나",17
"2022-10-29","사과",18
"2022-10-29","컵",17
"2022-10-30","바나나",19
"2022-10-30","사과",18
"2022-10-30","컵",20
"2022-10-31","바나나",8
"2022-10-31","사과",11
"2022-10-31","컵",11
"2022-11-01","바나나",16
"2022-11-01","사과",19
"2022-11-01","컵",17
"2022-11-02","바나나",18
"2022-11-02","사과",21
"2022-11-02","컵",20
"2022-11-03","바나나",12
"2022-11-03","사과",11
"2022-11-03","컵",11
"2022-11-04","바나나",9
"2022-11-04","사과",10
"2022-11-04","컵",7
"2022-11-05","바나나",9
"2022-11-05","사과",8
"2022-11-05","컵",11
"2022-11-06","바나나",11
"2022-11-06","사과",9
"2022-11-06","컵",12
"2022-11-07","바나나",13
"2022-11-07","사과",13
"2022-11-07","컵",13
"2022-11-08","바나나",15
"2022-11-08","사과",13
"2022-11-08","컵",14
"2022-11-09","바나나",19
"2022-11-09","사과",17
"2022-11-09","컵",22
"2022-11-10","바나나",4
"2022-11-10","사과",5
"2022-11-10","컵",5
"2022-11-11","바나나",10
"2022-11-11","사과",5
"2022-11-11","컵",10
"2022-11-12","바나나",18
"2022-11-12","사과",16
"2022-11-12","컵",16
"2022-11-13","바나나",12
"2022-11-13","사과",10
"2022-11-13","컵",9
"2022-11-14","바나나",10
"2022-11-14","사과",13
"2022-11-14","컵",12
"2022-11-15","바나나",4
"2022-11-15","사과",4
"2022-11-15","컵",4
"2022-11-16","바나나",13
"2022-11-16","사과",12
"2022-11-16","컵",12
"2022-11-17","바나나",17
"2022-11-17","사과",20
"2022-11-17","컵",19
"2022-11-18","바나나",12
"2022-11-18","사과",14
"2022-11-18","컵",11
"2022-11-19","바나나",5
"2022-11-19","사과",8
"2022-11-19","컵",9
"2022-11-20","바나나",12
"2022-11-20","사과",14
"2022-11-20","컵",15
"2022-11-21","바나나",15
"2022-11-21","사과",17
"2022-11-21","컵",15
"2022-11-22","바나나",16
"2022-11-22","사과",12
"2022-11-22","컵",16
"2022-11-23","바나나",4
"2022-11-23","사과",4
"2022-11-23","컵",4
"2022-11-24","바나나",14
"2022-11-24","사과",13
"2022-11-24","컵",17
"2022-11-25","바나나",20
"2022-11-25","사과",18
"2022-11-25","컵",21
"2022-11-26","바나나",12
"2022-11-26","사과",11
"2022-11-26","컵",13
"2022-11-27","바나나",15
"2022-11-27","사과",14
"2022-11-27","컵",13
"2022-11-28","바나나",11
"2022-11-28","사과",9
"2022-11-28","컵",8
"2022-11-29","바나나",14
"2022-11-29","사과",17
"2022-11-29","컵",13
"2022-11-30","바나나",16
"2022-11-30","사과",19
"2022-11-30","컵",17
"2022-12-01","바나나",16
"2022-12-01","사과",18
"2022-12-01","컵",16
"2022-12-02","바나나",12
"2022-12-02","사과",15
"2022-12-02","컵",13
"2022-12-03","바나나",5
"2022-12-03","사과",5
"2022-12-03","컵",4
"2022-12-04","바나나",6
"2022-12-04","사과",7
"2022-12-04","컵",8
"2022-12-05","바나나",11
"2022-12-05","사과",9
"2022-12-05","컵",9
"2022-12-06","바나나",14
"2022-12-06","사과",10
"2022-12-06","컵",12
"2022-12-07","바나나",5
"2022-12-07","사과",5
"2022-12-07","컵",4
"2022-12-08","바나나",12
"2022-12-08","사과",14
"2022-12-08","컵",12
"2022-12-09","바나나",4
"2022-12-09","사과",2
"2022-12-09","컵",2
"2022-12-10","바나나",2
"2022-12-10","사과",4
"2022-12-10","컵",4
"2022-12-11","바나나",2
"2022-12-11","사과",7
"2022-12-11","컵",2
"2022-12-12","바나나",15
"2022-12-12","사과",14
"2022-12-12","컵",17
"2022-12-13","바나나",5
"2022-12-13","사과",5
"2022-12-13","컵",4
"2022-12-14","바나나",22
"2022-12-14","사과",24
"2022-12-14","컵",21
"2022-12-15","바나나",10
"2022-12-15","사과",15
"2022-12-15","컵",16
"2022-12-16","바나나",14
"2022-12-16","사과",12
"2022-12-16","컵",15
"2022-12-17","바나나",16
"2022-12-17","사과",12
"2022-12-17","컵",10
"2022-12-18","바나나",10
"2022-12-18","사과",10
"2022-12-18","컵",12
"2022-12-19","바나나",19
"2022-12-19","사과",19
"2022-12-19","컵",14
"2022-12-20","바나나",13
"2022-12-20","사과",13
"2022-12-20","컵",13
"2022-12-21","바나나",7
"2022-12-21","사과",9
"2022-12-21","컵",7
"2022-12-22","바나나",8
"2022-12-22","사과",10
"2022-12-22","컵",6
"2022-12-23","바나나",13
"2022-12-23","사과",9
"2022-12-23","컵",8
"2022-12-24","바나나",9
"2022-12-24","사과",11
"2022-12-24","컵",10
"2022-12-25","바나나",9
"2022-12-25","사과",7
"2022-12-25","컵",9
"2022-12-26","바나나",12
"2022-12-26","사과",13
"2022-12-26","컵",15
"2022-12-27","바나나",7
"2022-12-27","사과",13
"2022-12-27","컵",6
"2022-12-28","바나나",3
"2022-12-28","사과",3
"2022-12-28","컵",1
"2022-12-29","바나나",13
"2022-12-29","사과",13
"2022-12-29","컵",10
"2022-12-30","바나나",14
"2022-12-30","사과",14
"2022-12-30","컵",6
"2022-12-31","바나나",12
"2022-12-31","사과",12
"2022-12-31","컵",9
"2023-01-01","바나나",5
"2023-01-01","사과",5
"2023-01-01","컵",6
"2023-01-02","바나나",10
"2023-01-02","사과",11
"2023-01-02","컵",10
"2023-01-03","바나나",14
"2023-01-03","사과",20
"2023-01-03","컵",13
"2023-01-04","바나나",11
"2023-01-04","사과",11
"2023-01-04","컵",12
"2023-01-05","바나나",5
"2023-01-05","사과",5
"2023-01-05","컵",7
"2023-01-06","바나나",6
"2023-01-06","사과",3
"2023-01-06","컵",7
"2023-01-07","바나나",15
"2023-01-07","사과",12
"2023-01-07","컵",10
"2023-01-08","바나나",14
"2023-01-08","사과",15
"2023-01-08","컵",14
"2023-01-09","바나나",20
"2023-01-09","사과",20
"2023-01-09","컵",19
"2023-01-10","바나나",19
"2023-01-10","사과",22
"2023-01-10","컵",18
"2023-01-11","바나나",7
"2023-01-11","사과",7
"2023-01-11","컵",9
"2023-01-12","바나나",7
"2023-01-12","사과",6
"2023-01-12","컵",9
"2023-01-13","바나나",18
"2023-01-13","사과",15
"2023-01-13","컵",19
"2023-01-14","바나나",13
"2023-01-14","사과",14
"2023-01-14","컵",13
"2023-01-15","바나나",18
"2023-01-15","사과",17
"2023-01-15","컵",18
"2023-01-16","바나나",8
"2023-01-16","사과",7
"2023-01-16","컵",5
"2023-01-17","바나나",18
"2023-01-17","사과",18
"2023-01-17","컵",14
"2023-01-18","바나나",8
"2023-01-18","사과",7
"2023-01-18","컵",7
"2023-01-19","바나나",9
"2023-01-19","사과",8
"2023-01-19","컵",14
"2023-01-20","바나나",7
"2023-01-20","사과",7
"2023-01-20","컵",6
"2023-01-21","바나나",18
"2023-01-21","사과",20
"2023-01-21","컵",19
"2023-01-22","바나나",21
"2023-01-22","사과",14
"2023-01-22","컵",16
"2023-01-23","바나나",17
"2023-01-23","사과",16
"2023-01-23","컵",18
"2023-01-24","바나나",7
"2023-01-24","사과",9
"2023-01-24","컵",9
"2023-01-25","바나나",6
"2023-01-25","사과",5
"2023-01-25","컵",4
"2023-01-26","바나나",10
"2023-01-26","사과",16
"2023-01-26","컵",10
"2023-01-27","바나나",13
"2023-01-27","사과",13
"2023-01-27","컵",15
"2023-01-28","바나나",14
"2023-01-28","사과",15
"2023-01-28","컵",14
"2023-01-29","바나나",12
"2023-01-29","사과",12
"2023-01-29","컵",11
"2023-01-30","바나나",8
"2023-01-30","사과",11
"2023-01-30","컵",10
"2023-01-31","바나나",5
"2023-01-31","사과",5
"2023-01-31","컵",5
"2023-02-01","바나나",8
"2023-02-01","사과",8
"2023-02-01","컵",6
"2023-02-02","바나나",18
"2023-02-02","사과",19
"2023-02-02","컵",21
"2023-02-03","바나나",11
"2023-02-03","사과",7
"2023-02-03","컵",9
"2023-02-04","바나나",2
"2023-02-04","사과",3
"2023-02-04","컵",3
"2023-02-05","바나나",2
"2023-02-05","사과",4
"2023-02-05","컵",5
"2023-02-06","바나나",13
"2023-02-06","사과",13
"2023-02-06","컵",13
"2023-02-07","바나나",16
"2023-02-07","사과",17
"2023-02-07","컵",16
"2023-02-08","바나나",6
"2023-02-08","사과",3
"2023-02-08","컵",6
"2023-02-09","바나나",14
"2023-02-09","사과",20
"2023-02-09","컵",13
"2023-02-10","바나나",11
"2023-02-10","사과",16
"2023-02-10","컵",15
"2023-02-11","바나나",6
"2023-02-11","사과",4
"2023-02-11","컵",5
"2023-02-12","바나나",11
"2023-02-12","사과",10
"2023-02-12","컵",10
"2023-02-13","바나나",18
"2023-02-13","사과",18
"2023-02-13","컵",16
"2023-02-14","바나나",18
"2023-02-14","사과",16
"2023-02-14","컵",18
"2023-02-15","바나나",16
"2023-02-15","사과",15
"2023-02-15","컵",23
"2023-02-16","바나나",19
"2023-02-16","사과",16
"2023-02-16","컵",15
"2023-02-17","바나나",17
"2023-02-17","사과",15
"2023-02-17","컵",13
"2023-02-18","바나나",18
"2023-02-18","사과",14
"2023-02-18","컵",18
"2023-02-19","바나나",16
"2023-02-19","사과",21
"2023-02-19","컵",18
"2023-02-20","바나나",8
"2023-02-20","사과",11
"2023-02-20","컵",9
"2023-02-21","바나나",12
"2023-02-21","사과",12
"2023-02-21","컵",13
"2023-02-22","바나나",14
"2023-02-22","사과",16
"2023-02-22","컵",17
"2023-02-23","바나나",20
"2023-02-23","사과",20
"2023-02-23","컵",16
"2023-02-24","바나나",4
"2023-02-24","사과",6
"2023-02-24","컵",2
"2023-02-25","바나나",15
"2023-02-25","사과",9
"2023-02-25","컵",13
"2023-02-26","바나나",14
"2023-02-26","사과",18
"2023-02-26","컵",15
"2023-02-27","바나나",15
"2023-02-27","사과",9
"2023-02-27","컵",10
"2023-02-28","바나나",15
"2023-02-28","사과",10
"2023-02-28","컵",14
"2023-03-01","바나나",11
"2023-03-01","사과",9
"2023-03-01","컵",11
"2023-03-02","바나나",8
"2023-03-02","사과",8
"2023-03-02","컵",9
"2023-03-03","바나나",18
"2023-03-03","사과",22
"2023-03-03","컵",15
"2023-03-04","바나나",14
"2023-03-04","사과",19
"2023-03-04","컵",19
"2023-03-05","바나나",13
"2023-03-05","사과",12
"2023-03-05","컵",13
"2023-03-06","바나나",14
"2023-03-06","사과",19
"2023-03-06","컵",18
"2023-03-07","바나나",8
"2023-03-07","사과",7
"2023-03-07","컵",8
"2023-03-08","바나나",20
"2023-03-08","사과",21
"2023-03-08","컵",16
"2023-03-09","바나나",18
"2023-03-09","사과",22
"2023-03-09","컵",17
"2023-03-10","바나나",8
"2023-03-10","사과",7
"2023-03-10","컵",7
"2023-03-11","바나나",17
"2023-03-11","사과",14
"2023-03-11","컵",15
"2023-03-12","바나나",13
"2023-03-12","사과",8
"2023-03-12","컵",11
"2023-03-13","바나나",7
"2023-03-13","사과",7
"2023-03-13","컵",7
"2023-03-14","바나나",6
"2023-03-14","사과",5
"2023-03-14","컵",6
"2023-03-15","바나나",1
"2023-03-15","사과",4
"2023-03-15","컵",3
"2023-03-16","바나나",19
"2023-03-16","사과",11
"2023-03-16","컵",17
