customer_id,come_in,come_out,cal_state,customer_image,video_thumbnail
35061,2024-07-26 17:24:00,2024-07-26 17:30:00,"일반퇴장",1HUFrKw0Wf61gb7NNybntjzK3BU1IKYtARTizAKA1Wc=,o2zh6nobVS5U/YcP5ZYTPCV3X7p8/tAT+glkr7Vvtzs=
35062,2024-07-26 09:10:00,2024-07-26 09:17:00,"결제완료",nF8MLWzXawxuPFJI8zbA0gJW3eDvUUTNXdw9xRFj2HY=,RjALk7dK5KoR8N7OCtlYcBVyWGThWrgVuz6uzipKi4g=
35063,2024-07-26 14:39:00,2024-07-26 14:44:00,"일반퇴장",uiUsC4fs9uKixAj3mZ6PHqiTU6NGdyVdHYU1MRPZK9w=,BbitIXXRk8Sj0Kc01EmHTwL4K3HVT1LHJ3Qr1PRsTPI=
35064,2024-07-26 20:11:00,2024-07-26 20:15:00,"결제완료",c5edmoCeWUuR1KZ3iw6zJQozxob3w2a4HLrJzbCJMwo=,vEpL+vKq/5QbWDMZB8MH6zqB4zWMPSu+sjXXw456YkE=
35065,2024-07-26 15:47:00,2024-07-26 15:53:00,"일반퇴장",oik395E0LFoCbfcP7bVahMZMw/D+uMqyodheChzlEwA=,/ClaRhUs/Z7oyst9idkv+0oSb6iqKfptJPrrPhDwR2c=
35066,2024-07-27 14:43:00,2024-07-27 14:47:00,"결제완료",8jrXnRVDfm07G5ywlBuOK+AQIpXLMt4EXCtdwLXqHYI=,THEzGZrIKOkAuPc0e3ttoAqf6bg3HHicY9U3d6ehql8=
35067,2024-07-27 12:34:00,2024-07-27 12:38:00,"결제완료",I0EfW7mbno12fmHKs1p+X5kdKMX4wGQ8km1JZM0TxDk=,+IAY3UTyzNY5SHyPCj0WH0lNSKIbjUiJvn5Ut5ImXtQ=
35068,2024-07-27 17:37:00,2024-07-27 17:41:00,"일반퇴장",YaR/XBm2x7nlQa1q3sWohQxgHejdmAIyuBZWE5cJCkw=,CRwaPrrh3xNpqn5ZAT4ykft8FhsqIq/oEJxSU35VlGo=
35069,2024-07-27 14:21:00,2024-07-27 14:27:00,"결제완료",pqR4ibU1OaGro6SAvSJmvaYtydfJ2xHSlzhguiOy458=,Gv5vcnX9ucd4Mw4T8KBqCeF/SRSeoHb6vOffykxuEK8=
35070,2024-07-27 17:01:00,2024-07-27 17:11:00,"결제완료",eFydPrwX45CQaUJRHPChAyyZTqa4vTaDXcvLZPfcre0=,1sfzqJ79E3tVkttHB1XShkitDhegIX/IOEHx+VDyPqM=
35071,2024-07-27 09:36:00,2024-07-27 09:46:00,"일반퇴장",YWiw0VxfCbacKdxQ7qtN8VplaMV1G4g1NyiluYTw07s=,6Unlt67gYyU+wY7i52xk7ur5FfkiKATyf8+yLPk5g8s=
35072,2024-07-27 15:38:00,2024-07-27 15:45:00,"결제완료",dDtmC3C9fY9a65EA9DutXG7sU46ZMBxAYWFFsxwYs54=,fsGqEUpy/GoSpOroSy5pdNfXI/C1/Eb7foP5O8JXcmg=
35073,2024-07-27 19:18:00,2024-07-27 19:26:00,"일반퇴장",Ai6suX/MCl/oD86fmrin2T7lLofvw7NFjEPh6+/0Au4=,VtYhlwRdzxiW6Rp3NqOjnDuI4plIDBM6x3YR1Ucpmrg=
35074,2024-07-27 10:21:00,2024-07-27 10:31:00,"결제완료",LjC4ORpeNQ5izo6k2w5ujcndHd7x3s/wa13WMZdu+FA=,kzIbEu/tINEPd0wv9egEC4meKFB+SyQ25LphFF8gQKo=
35075,2024-07-27 15:41:00,2024-07-27 15:47:00,"일반퇴장",x7tgeif6N79Sd1B7nOUWsdbpsoNKm/4DY0DUOa3vhmQ=,Zd5sPG1Ir8c4J3SXe9QkQEZ0XM0mC8QoGNemXayqBv0=
35076,2024-07-27 20:43:00,2024-07-27 20:53:00,"일반퇴장",b2rVRSzyWxazyXMyNJZkO8/7TtPnUgKFga0z6DaVl2w=,n2gWiVPhajBU7NPL1oTYpdzUWhOPFAEbW7M0u5ZQZYE=
35077,2024-07-27 10:26:00,2024-07-27 10:36:00,"일반퇴장",pBmQKjbDLf+yHLoYJghd0j5UVsqH2Pla9vTQIlVeIvo=,Ov3JiUeF28TmyzMGEvPi3fU5Ui1LXPn4iAyYCAwkgz8=
35078,2024-07-27 09:28:00,2024-07-27 09:32:00,"결제완료",OAqNu8GDDFgNMwumHeIry6oewj+oxOuemY28I7uBTag=,+R/Z5GnBMx0ItD0o+XbejOfIwgI9In6jeiSHEoqp8vk=
35079,2024-07-27 14:08:00,2024-07-27 14:11:00,"결제완료",UYSG/gx4MLJZkFbAWqX2AjTS7c8BmLarBEt+BjrAnQs=,HYAq1ShTUkqyHbzouo7nEna03JE35LugP2r+kbHwlZ4=
35080,2024-07-28 12:44:00,2024-07-28 12:54:00,"결제완료",voKNemxK/9s3hJ0lYfgAIZa55lPpeYko8u14g2RHsis=,lyI5TnGRK5ptdJlxs5KnOYFtNPt+8BMll+49D3yqZaM=
35081,2024-07-28 18:00:00,2024-07-28 18:09:00,"결제완료",dFpSHHGfWWmg5yu0z+5VmQdrKxyWlyWId0BEHm8kAmc=,4BAW1ENXwygcY2RpPSV4cLfgGw4D7ajFVmq0Aah8krE=
35082,2024-07-28 12:01:00,2024-07-28 12:11:00,"일반퇴장",bhnIDEN9tUX7vxIT9hNnuzI638+BiMleFIdd4geCEpw=,q9qAk1SkLW1ZJ4yjiuKUbCEIi/yIN55Nby5M1Qk0OHs=
35083,2024-07-28 09:48:00,2024-07-28 09:53:00,"일반퇴장",YALIbK2vUzca9WoBbtEW81IOva94qaHR5nraOP8UWT4=,wJ+d2lfD6qHn8lny5Uu/+gbaUJsUGoPKzCRZ+eDSzaw=
35084,2024-07-28 09:25:00,2024-07-28 09:34:00,"결제완료",KKXQz+gjqc2I9lbndELObgQ4PJCeqB0lkKmfTdnulMs=,AS3ScIpfbLmFq+Wy8aJMZFgSAw21ol/NfjLXOmjNIXE=
35085,2024-07-29 16:06:00,2024-07-29 16:14:00,"결제완료",2sK/abTkYFB9O6MMUuKKCxOlbwD9GWaVtm9pQknJxVI=,JllhIzdpHIGCloe4eAMHluTEJ4r7WFqC47mnTUYqPBo=
35086,2024-07-29 20:13:00,2024-07-29 20:21:00,"결제완료",IdhWGi7tLuirjfVSuGqdQJ6bKdm6m7wShuoc+A4PHvg=,TSqFe5LMXlU7JoSsO1dRIMRsbT4nONW+NojWvl726TY=
35087,2024-07-29 16:56:00,2024-07-29 17:05:00,"일반퇴장",nky49TTVm64w9HfXnEmj9pDMtyaonYbrklqEBaXYFNE=,IdoCgV3mgttICF0K3eXWjxrbsBJlC3AQK6ueNwhyB4k=
35088,2024-07-29 09:36:00,2024-07-29 09:46:00,"결제완료",yunXm6JMW1+MUz6imldik/jUv0FqkwvbzZthLodInZg=,3VW7jMM0KDWj+43xatiYjrXW8cdCWoN1gPVhqyoqJo0=
35089,2024-07-29 12:32:00,2024-07-29 12:42:00,"일반퇴장",gAF1dvxB2MYhKFlUlZL5yfKbKICbdmWEJRH7/XMTiX8=,T1ZHQqPGOHrps/gENXcvlW4mfBqvoGhdTe4X4rud9xE=
35090,2024-07-29 15:56:00,2024-07-29 16:02:00,"결제완료",weiOvwoVUVHCoQk00KHeXtQ0viYC5miM22ZL8CDwC6Q=,H1vJ0WnhmPWO/J8KLClZYyeZhPNR1kJFxWIdg1zq91s=
35091,2024-07-29 18:21:00,2024-07-29 18:28:00,"일반퇴장",z4iH7Vm1hRA3VKI3DwGqa9+ZwV0dyUa/9ntwenIfE1k=,KazvlfDZXs5g0WeLzStBN7lk1Kiz2+N/0dEDrorx9dU=
35092,2024-07-29 18:27:00,2024-07-29 18:30:00,"일반퇴장",WGhfPdWwJ5pdgBLJksph0zCKBgnII1k03s1NiE8f66Q=,s+oJg5gtVSZfGt8vSrzBjBF0SjFqnD9aXYupPc7TiOo=
35093,2024-07-29 18:13:00,2024-07-29 18:17:00,"결제완료",Qu9RnnffPkpYvFSFbDqwb15kFPw9Ubt4cM19LOGuNtc=,nCIOa2m7KDQ5H9VENKbY0H03ys+sjd+/+m73Y0VT7JY=
35094,2024-07-29 13:34:00,2024-07-29 13:43:00,"일반퇴장",CLuOXM5KzA13rU8yuVSryXGZEmytw0veVfZoGWLIg9w=,Yr2usBJeIbD+69HJgj/EDuE0NIdn01CretI9UZTVEiM=
35095,2024-07-29 19:48:00,2024-07-29 19:55:00,"결제완료",LvO3blCGCKOElBeInznp8rNP8R46AI1fvHqJmGbWzLs=,kdSPoW4S4kXwvIt4J+4zI64c/uoSroIs1zsn1JQ8wME=
35096,2024-07-30 18:42:00,2024-07-30 18:52:00,"결제완료",VGQLjbbrnIJW9WxiiZba9N23Ry7NNfQAx7aXmtIXlZI=,TpAe/3iqYs63MxD9Pw6KgCnSXhEY1geGoVJ1qQ/mmyI=
35097,2024-07-30 09:10:00,2024-07-30 09:13:00,"일반퇴장",95EKMQlX0xsUO9ni7488j03gMcMppWjuzdKzfPbUKIA=,xMuE4CAqTP+btgBAq65fvgs9CuiDjHLCv4zh7zFSHjo=
35098,2024-07-30 16:39:00,2024-07-30 16:45:00,"일반퇴장",fd2qfxy4qZ6byBt4GZwcUPVoEoUtnOt00Us+/NJeZaA=,R/HLhu0YF1U4PvoIYEGQ9kx9yf+P11Uj+SXBnWlLgfw=
35099,2024-07-30 16:21:00,2024-07-30 16:27:00,"일반퇴장",gUwJ4oG+tDHBQDE+9Uf+51kzFfU84jTsSAtrLCoVoBw=,AvcKYTVIQuX8LlMtjooqzGkSiptaLSnykWywwA4Jvss=
35100,2024-07-30 18:53:00,2024-07-30 19:01:00,"일반퇴장",04AvB45LVihW/bNeORBKWiRp/+N3oKucp1zCdwqjAFE=,UzMzkVcgRND3GB+SbAhfqcfdmck6GtRvajTj2jzeu9Y=
35101,2024-07-30 19:32:00,2024-07-30 19:35:00,"결제완료",smqYjAFaCvxIVe3wfjJ5RfqZ5OV8yxFeW9pMDw64vL4=,AnFFT9sfOio+jecqZfZELANcQeIcG04MwfZmRCQXTug=
35102,2024-07-30 10:39:00,2024-07-30 10:48:00,"결제완료",N1iEgr21uubvDemKqD+mRKSP6baTnh2ya4XFbUAB9XY=,ZPf/qQ4xpw7/0dUCH0kE0LWfg2LYn0TCduB1mPj69go=
35103,2024-07-30 14:49:00,2024-07-30 14:52:00,"일반퇴장",ecu4lYFytuSlNZhk7WoTn4FscKQTBAJLF3CNp3/WQ28=,SSLDLP1cC7XUCDGwi/jPKmxUCVP1qvn91/Qiimo1rvM=
35104,2024-07-30 11:53:00,2024-07-30 12:01:00,"일반퇴장",ecFRWZc0y9/MiJgZTapdF1Ia8jvltyoMpsVzZgnlFyE=,K/2LUZ/6O1mpyzfftnJOawDaQziGQE/hlxRo6TxH6oo=
35105,2024-07-30 13:05:00,2024-07-30 13:09:00,"일반퇴장",HKoTgKeuxkIy22mwQrPrTiCoA8DAtQpr8NF5Uum1cEE=,jd6NMfNWhh+fzjeP64cygFwe7A8BiMVDMjaroRveGW8=
35106,2024-07-30 13:20:00,2024-07-30 13:26:00,"결제완료",eN6Q4Gx8eGQKdLREbeoHAnn/5LaaVEu6iGUeTxmW0MI=,Ng7MB6x7UcG3cDLsbEOUu7HxakwNVsg1yMSe+g+Y1dQ=
35107,2024-07-30 20:11:00,2024-07-30 20:17:00,"결제완료",4SAJbChvFTEPKlE2oYvIkZ15tA0+O3aYmExorGEwbAE=,LrVMTVwd3vY6h7E925j8mznRM3QT6uVxxykT8JIjNGo=
35108,2024-07-30 12:50:00,2024-07-30 12:58:00,"결제완료",mJNF15ZjvLW0Xamyjmk4s+kAjy8IlqQYBYHchRQZ1eQ=,Y7RsYyrEfl4zy7XS9f+nQ/1ad95KBQ1DoBSWBJnlV28=
35109,2024-07-30 09:23:00,2024-07-30 09:30:00,"일반퇴장",BjKDiF1ge5YESJpn5m3CAt5T/90FCENrYUG7LNfxZco=,nJxZQgIMGJsvDtwxGTnGf5OKH1v6XOXV8rxlydtSAkU=
35110,2024-07-30 18:34:00,2024-07-30 18:44:00,"결제완료",kjSuZ3oh03r7a6PS20MxtgapMHyryHH1BLwTBfnIPtA=,Z6a0pR87qkKlSaswIFel9XdRr5hlzIOO/5JRZZdWuiU=
35111,2024-07-30 15:37:00,2024-07-30 15:43:00,"결제완료",V8OzzYlrcYFhn10SKQYh9Exws/Nkz636zlEVfwEMWJg=,Wpct/iv33uafckT0vA2k/mZQ5yT7/RKrUy8izFxp2Rs=
35112,2024-07-30 17:27:00,2024-07-30 17:33:00,"일반퇴장",Xbc92JwPunzn76ZZZTTvqj8dO7TlNDzYLMgH9xaMGYE=,6mYKXErNuj8DFGJmwCtK81f0OltjOql1mnEjQGqz1/Q=
35113,2024-07-30 16:24:00,2024-07-30 16:28:00,"일반퇴장",b28E4tk7J6ud6knroH2FidE8csn1G/LJXTYmaWQ25mE=,6X61coQrju60bLsfdPEpVeWKBv2/KUHV/cqS6Og+bmA=
35114,2024-07-30 19:34:00,2024-07-30 19:37:00,"일반퇴장",EWsjuZbhQsZIl5o6r/GnLCag8vpI49UGJFoRW+AWAnc=,WE1B27vcKUX3VOs07M0F7e/5L1zLfYZZxQhtPQs9EO8=
35115,2024-07-30 19:16:00,2024-07-30 19:23:00,"일반퇴장",z0DAkSWEZiDYwawYuWSbSSH8X9r6FSc977KzE8HXvGE=,t1ZZ10NVZcJqW8z60Nuw9hap3GHdvPngKmjsD0KykA0=
35116,2024-07-31 09:50:00,2024-07-31 09:58:00,"결제완료",oPNZM+v4qGmhyBIAL639WBgXdGQXI250kTZ9zy5Osdw=,Ha0MY7/fp0V6y8Sn9Rx0ZgVJuArC8Xch/n53l4O2/v4=
35117,2024-07-31 18:01:00,2024-07-31 18:08:00,"결제완료",/WVSd6vZ0S+/ZHi4/B7Hf9vN4+cpsLeyITRptJzVI5I=,yrcp7MGc9mrMK4aOgpAhBuai8s6191VxwdyKtOvdBKw=
35118,2024-07-31 13:44:00,2024-07-31 13:51:00,"일반퇴장",wX5tkX4G7NVHDCn4XOPac13g4iBoey1Gt8KKDgesel0=,v19S2QMx0hEVvhGtbOIicCGU/JrJrigT2Qc50xOQRGk=
35119,2024-07-31 17:40:00,2024-07-31 17:48:00,"결제완료",C/+CbAt6cfVCd2v1gNa0A04RBEZECZLTolVEno2nFoI=,WZygOE841FbgPdjDQql1aFNhHlOdNQsNo2sJtj6z0yA=
35120,2024-07-31 11:34:00,2024-07-31 11:37:00,"일반퇴장",kaMSAPnorqUxeXLneBTVPIbQV/tcTF3VamqOTUFUrXQ=,PdNATiGa5ZJ+WIKbDALyAWvOhWfpQe5Vj3vOoJCEPN8=
35121,2024-07-31 17:05:00,2024-07-31 17:12:00,"결제완료",VS/sc7zvnBbuGzRGvSVokB6gyAps+e9PdgEAQp2M6eM=,n9kwcz2hc12ydN2yPxjQbMzViRZmwTfMO0Zy8q602yM=
35122,2024-07-31 09:57:00,2024-07-31 10:03:00,"일반퇴장",weu1GIwbj1MMRTLP8pljwmuRzjDyFLnxzREhvTPnk9s=,AC/xIFezUt9ohgdYGjSyuwf7zau6+BZkuOHjiU1kecQ=
35123,2024-07-31 11:18:00,2024-07-31 11:23:00,"결제완료",ojBsWXPzOClglX1PDJmsqR2YH5a9RX4fMVrz1uCQJEE=,KXUqqav6IKCgx081jq8eebhl5EVmo46lV0vUAuXer7Q=
35124,2024-07-31 18:22:00,2024-07-31 18:27:00,"일반퇴장",vUn1QiVcZA8VP4oOTcyDnvMXOtAWDCVczpEus+2wE8o=,/R47Kjz7uKd3cRmbXAMnRV7+hN6whVmkUCWoyvZSRNY=
35125,2024-07-31 20:10:00,2024-07-31 20:15:00,"일반퇴장",UDl6LnPTZPln20wDiN3zwXD/A94oz5uo3QHentNHIh0=,IFRn/2U1vygGhE22HwemStZOiuscHuNh0VTWNdz1Piw=
35126,2024-07-31 10:38:00,2024-07-31 10:43:00,"결제완료",BfBasEhoEBYwR9T7cn5GInGDoy8VxwHfw4PAML+39UM=,lh9uU1LaJhLSHnlNWVaCSsOX4eRExlZmXvt6cy3vQOc=
35127,2024-07-31 15:04:00,2024-07-31 15:07:00,"결제완료",xXWgxxWDKKvN5Ty9UXgKl/1y+Wi4AZetxnp0vFLfWEs=,fsWsEdrvO18LI2dI2O5IetpqisgSAOrvEq/G0Hhq+sM=
35128,2024-07-31 12:09:00,2024-07-31 12:19:00,"일반퇴장",NZjwquCoalQmeleppV8ANaShk6wTMjVaaBZitK/9e90=,gbA7/8TgxE/MyLV6EANydkr6C6FbAk4xpOZHvOoRs/k=
35129,2024-07-31 19:39:00,2024-07-31 19:45:00,"일반퇴장",v5TTLAgbUOkZBygLpAzAqr51Z8+6zjfzvegCyUkG+xU=,BL02xo6O6kfwkF7KFfa87qL7wqJ3mJmUFUNfRpI+j70=
35130,2024-07-31 16:32:00,2024-07-31 16:37:00,"결제완료",8E7sk7b/oblLp6YZXMay5uCASvapIfv0UmNJyfRumHo=,LRib3txKsEFAGGzTladcYEx3Th260TJNxErWla2vifQ=
35131,2024-07-31 15:14:00,2024-07-31 15:24:00,"결제완료",0lq1kqlWDczDJZOsWEIC7/woLEmFVVdqG2UxMdJCeYE=,xHLggN7GEIWyZiX8pmcc+HWRfTq1+z/NPWkM15V1u+w=
35132,2024-07-31 12:28:00,2024-07-31 12:34:00,"일반퇴장",YgOGAGgQJM9epLtuoXIlKErUd6cnqe+C5Bysm7BxxmU=,PD0xyafA3XFUnZIHKDyFTv6gjahTDSJqBW3TPIYHAQk=
35133,2024-07-31 17:59:00,2024-07-31 18:05:00,"결제완료",DY4R7Dz8jolZVZcbG64QZThpaz29dIFbE1BecNRYOEM=,PGS8r22CLGGVEWqs1/Sx68X7S5l9XRINFBqRYl4kXVo=
35134,2024-07-31 17:40:00,2024-07-31 17:45:00,"결제완료",+HkWgjSQejdECQiewWzYhDNyAtq7NUf+XlZRqnwK1HI=,jIbQ19PC9SmwAY97lExqFvPfhGHApf7GRr4kidix9Cc=
35135,2024-08-01 12:18:00,2024-08-01 12:22:00,"결제완료",tIDFU7ytNtLDSlMLZvXztXDD4StuWDEbpJ45JtH2T0E=,hXYelir2Qx2BUBtuk9nMus/GCvtIGAQxxxpvHxz4iZk=
35136,2024-08-01 12:09:00,2024-08-01 12:15:00,"결제완료",vxwAmt6Gt84HoGg4h3h48vpsqZfIRB6c/TY4JV9cLk8=,pCK/VWx4S83RAqhK3ec4wkuXF6uPOuxCwf5DKIXm7QQ=
35137,2024-08-01 13:33:00,2024-08-01 13:36:00,"일반퇴장",ROVPLjrWg4RvB/BCPBt0MBRMzW4IRfDA5h+ymWNwkC8=,x/9fMPOwN+yCqyITWsVmQnQNebM5pJnsYOAIFB/ecxU=
35138,2024-08-01 12:49:00,2024-08-01 12:53:00,"결제완료",BwnrlQlulp1TcYOvG76F1aeuEUQf7m+nyZVBAB6xDng=,hBRljZMxr31wn8RkXqDN0ZyyzK30cAqq662FzN0A6Oc=
35139,2024-08-01 18:35:00,2024-08-01 18:38:00,"일반퇴장",Gg76n7N4wctk7JiZgbP6JYiVWM4tVEjH0mVSUxovQvw=,ZlvCgul4jaXAqlKNwroWe3IHe6BvNaR8jDI1xdRuw2o=
35140,2024-08-01 14:34:00,2024-08-01 14:39:00,"결제완료",JYQDMyYPXYSK0Lp1UUllZ+Yvs3BK/4laQ8Xfqg/BoJ0=,eDTzGwRj5cX4HhvgK4IAoWuSK+jTubUG+NRIwkMF7zI=
35141,2024-08-01 09:39:00,2024-08-01 09:44:00,"일반퇴장",SVXXe63KMsMn4TxCkiI9dVatP/Q2xkDIk4LOcOtW/4g=,tOrYHwvlwbxVS3Mxe6DgD/vdoLmoLWMGVFj+rtQJd+I=
35142,2024-08-01 18:40:00,2024-08-01 18:46:00,"결제완료",aIjT6yTVfD1oKSdE20w9ltTAPgXMLN3e5YLXfjy4Zb8=,g8VNCzPV+hCNzm7cuQpSfGBixcDEPOJp1hsnsyyDU3w=
35143,2024-08-01 09:20:00,2024-08-01 09:27:00,"결제완료",L5wdfChaXPwFhvx0FbLmEQX/H0r96oBPI0uLpJfge6U=,wMaEpLLLRGkPIWSLGzNpOkor/Svd9HfsRnsPtQxutm8=
35144,2024-08-01 10:34:00,2024-08-01 10:44:00,"일반퇴장",e1BCU0H1+fsunulVSyTkRj7ZQJju6mKAMoSu5YqAXZs=,o55WI97qYTPeyWavzHFbyZGpmE2ORdb1L7UOBN9nFWk=
35145,2024-08-01 12:29:00,2024-08-01 12:35:00,"일반퇴장",xJxfQBXqN6HBmlSW97x/p0dWQJBKhpE+b300++ZLWJo=,+Tu0itXURh+eQca5Q3XNgCS5OXChYrCgDnHLmmvA0vE=
35146,2024-08-01 09:58:00,2024-08-01 10:07:00,"일반퇴장",PWLF2R5Ag8z24QMyWMBybxBfaY9LUPtO2CL22Vft5pU=,TrnX1yP1PQmerIBvnAYyXIz5drR388bc7xrj0I0F02w=
35147,2024-08-01 17:30:00,2024-08-01 17:35:00,"결제완료",V8CQqKOrMeHhPjYHj6Go21biMSwFDzdgW4viR4jpdtM=,QE9X9bfnzfvru+NQFuuwNsPc0mrb/aE3A+4wqTHrQPY=
35148,2024-08-01 16:38:00,2024-08-01 16:42:00,"일반퇴장",/95Aby+rnIKPWdIu6ocs1vP7Rb2adbIfu/vPO0QBarc=,qN7UAee7NH8EdwtyTjRQvVrccZ507TAjxSnL1pMv1Sg=
35149,2024-08-01 10:55:00,2024-08-01 10:58:00,"일반퇴장",2BYIvnL1krnWWTTPq4HZzRCYdRhzL5t5kga8mQtzbDQ=,LevXES6gk6RC5+yzKAhYVsXwCAIPQTzOzeitfOJhwG4=
35150,2024-08-01 14:39:00,2024-08-01 14:49:00,"일반퇴장",OXCwVnzEULhnC0VqeAUdIG6b9JUmlLxIBLFS+H7Bfpo=,5v3kfTkwuvtw6pnjXl7KS2BAkflNcdvBohBCzBfkgfs=
35151,2024-08-01 10:55:00,2024-08-01 10:58:00,"결제완료",cTOUj9QiRlCcna8Ka8L0i+WPxkX4TQlrXCaBzNrpkI0=,o8CA/kKO/QCbqHnE0L8oHXDH1982Nxbo9mOAqv+e8lI=
35152,2024-08-01 10:41:00,2024-08-01 10:48:00,"결제완료",TNHemCAxy+3KF4zk+ttsn0pmPfxPjbqiyYcsYb8zOkQ=,EbnqYJcSpf8bXhITc7bIivx7frMEIOswhEnsK9wTlMQ=
35153,2024-08-01 11:53:00,2024-08-01 12:00:00,"일반퇴장",t1rusIGa9/KzkpleLj/OiGeFxB5TlUQZUslqhtURL0Q=,9fyKMVoNQLc/Jy22FdrnoCCt/t6CMe+rWvvqb64L3K8=
35154,2024-08-01 14:42:00,2024-08-01 14:52:00,"결제완료",3qCQ7Mk9IK04+7A48MFq5gkOE0j2uh5VgDyD5g+GioM=,Rld9hJufhJHXKrLBR7V1qBEWPWMcHabMDw0L9CJqhAk=
35155,2024-08-02 17:18:00,2024-08-02 17:27:00,"일반퇴장",Hivjx7P+GEiXWCjbPRP92RLAcYwYlPszDvg5E4Op0fM=,oTQ8LWXcVCRd4PNt/2RjDZEbFvaO8lR2I6LlY/KgF50=
35156,2024-08-02 14:48:00,2024-08-02 14:57:00,"결제완료",H3iXjNpKhoi0QwqSW4qo5O4GvqvKUXuzghNoxSh7a4Q=,3y+SBlljBFv225qzVGgekROWM6oUlyf1EqiyEoX/QVw=
35157,2024-08-02 18:30:00,2024-08-02 18:34:00,"결제완료",5AW1lq6d+pFonEGVXaPGOTfT6nC6IKjBk/x6jrHVqwc=,qhxoGsoyT9nLs9CV09uns8opDBKmJsq5VBki0aRjJc0=
35158,2024-08-02 19:50:00,2024-08-02 19:53:00,"결제완료",0iNvnnaj04SS5+5yev11VQSiZnqaVk50Cryejp2Iv50=,6PcWEkyPBJWoNC/NDjjoYSIIfU6+sCtUxC0sM2UzwSA=
35159,2024-08-02 10:08:00,2024-08-02 10:15:00,"일반퇴장",50/spCqI+kcz3IS79y4cnuZy177FXH53tDnJjxi20K0=,1SSJGb2UpG5nrFnMnF8/gd6Ev7eW8WB/XfuzbTgNlhU=
35160,2024-08-03 15:04:00,2024-08-03 15:14:00,"결제완료",KxB0BFv7gfM8xr+j8ChSQU8E1HXM3eQKL7vw7Xc9/1I=,zpYDdowdeaOxsUGGaN2jEeLi6+eP0KoQAPMlNeThG2Y=
35161,2024-08-03 09:33:00,2024-08-03 09:42:00,"일반퇴장",0+QF1+umZfN5O6RAPxI5C3y5xmbmQzeFTtE/UUOvUUE=,LqFtKvbex3lJYG0aP91te80QA5UFy3sNdntNmrwaH3c=
35162,2024-08-03 20:36:00,2024-08-03 20:46:00,"결제완료",NW1/VcvBeER1vvAvfL0AyUhSV1EV5LCJmSSzzxpV578=,7W2RoyrVvNAhQDyRpNd0QDrEfR1hgvR61TSHD+18Y0A=
35163,2024-08-03 13:11:00,2024-08-03 13:18:00,"결제완료",+4cvki0PeheqN9xcNP+PKeQGbPfW/lMbPMrmBcp833U=,ZGM9PtZ8RxFEP+8JPMbKotuUSwBP0Vt3FYMZVaFODKo=
35164,2024-08-03 17:36:00,2024-08-03 17:40:00,"결제완료",3+FlDSi9l+4MOOAWEbdAyv6hTluj+Imx0htl7K4VFFc=,xZolPSqIHYpNNFWX+njKYW80pGwXV/g4O5PaxOEKfYQ=
35165,2024-08-03 15:44:00,2024-08-03 15:47:00,"일반퇴장",hS4oJbiCBW+hHmOZEV/6xmwVzVYweUEqzxAXdDXeZ60=,US+TQEAaDfgFYanCCTe8FevJdaDv5vKtRwmBAfMlZzY=
35166,2024-08-03 12:17:00,2024-08-03 12:23:00,"일반퇴장",jNKoyOQUgTo4Bju7gL/IIj/Boe6Le/BTcMA6mar8ldk=,3SRSBhqu6Z1lr3AmLf5DQEVx5caWDtoFlZAEvJRDE3Y=
35167,2024-08-03 12:34:00,2024-08-03 12:38:00,"결제완료",XdG4sWBn2KzKxEj4Crj8+B1eOep+ZTh7sBsGFyL5Q5o=,572nSL6VehUvxDEQ3C3LZoerh/JPzUvpN34qOLEXy7k=
35168,2024-08-03 10:30:00,2024-08-03 10:36:00,"일반퇴장",VKliMjck/n1a/34gytQt3+eqwQOKE7omc6kj2ANvkJ8=,EI14D8r/Uq2hxpTr4zKlsSREJ5d5xU3mV4CBOhPdrXw=
35169,2024-08-03 18:54:00,2024-08-03 19:01:00,"결제완료",LaqZjt35J9zbpqn57n5VgQXTlf1hESKNRFV9/czn6dk=,dc0jw0xywWx2PMGoxPWPRKdvG0Hy7gQ1xs0A8/35GBE=
35170,2024-08-03 13:04:00,2024-08-03 13:12:00,"결제완료",6+dd0TZGUMZUSWuqSxOXGoDGX1fLaMSlllT4h+EFGiU=,BHs3HZ9c9BCBro6JkgqfBoJuqkJM+5n7mjcjZfuoHGA=
35171,2024-08-03 20:22:00,2024-08-03 20:31:00,"일반퇴장",uqPPAWhFGwG31Y9OcdLdKl6m4DSRCJKxsAWwNY9MuS0=,4uO3witkucsFB7tfZV8mNagTVPR8O9uvJN5R5ngVx6E=
35172,2024-08-03 17:44:00,2024-08-03 17:50:00,"결제완료",XP12uFa0oklSd6422hWRJZh4b51hHHBlPNmpMkBn49Y=,62VOuInevNcLwz7kXR3CIlbqxHiJEH42fNY1EJL5hxI=
35173,2024-08-03 19:05:00,2024-08-03 19:14:00,"일반퇴장",GeURzvWXUfzlz+510oqWG5cJ15JQKyATNGoZmmUzVp0=,2G64EVPJQN9nNQCqsasa6WPGG4iHfEvAVmLJic+zPKk=
35174,2024-08-03 10:45:00,2024-08-03 10:51:00,"일반퇴장",jLHVMkrVhl9dpvM0/OFHTAEtsxXKXmfflu74cz895Yk=,ddLAHVHiXjGggiQaJyJLA0lL8SY53l9fqq/PR5ynNVA=
