cart_id,customer_id,total_price
51644,51644,500
51645,51645,3000
51646,51646,0
51647,51647,0
51648,51648,0
51649,51649,0
51650,51650,0
51651,51651,2500
51652,51652,500
51653,51653,3000
51654,51654,1500
51655,51655,3000
51656,51656,0
51657,51657,0
51658,51658,0
51659,51659,0
51660,51660,0
51661,51661,0
51662,51662,0
51663,51663,1000
51664,51664,500
51665,51665,3000
51666,51666,1500
51667,51667,1000
51668,51668,0
51669,51669,0
51670,51670,0
51671,51671,0
51672,51672,0
51673,51673,500
51674,51674,1000
51675,51675,2000
51676,51676,1500
51677,51677,3000
51678,51678,0
51679,51679,0
51680,51680,0
51681,51681,0
51682,51682,0
51683,51683,1500
51684,51684,3000
51685,51685,1500
51686,51686,3000
51687,51687,0
51688,51688,0
51689,51689,0
51690,51690,0
51691,51691,500
51692,51692,3000
51693,51693,1500
51694,51694,3000
51695,51695,3000
51696,51696,0
51697,51697,0
51698,51698,0
51699,51699,0
51700,51700,0
51701,51701,1000
51702,51702,3000
51703,51703,1500
51704,51704,1000
51705,51705,1500
51706,51706,0
51707,51707,0
51708,51708,0
51709,51709,0
51710,51710,0
51711,51711,1500
51712,51712,1500
51713,51713,3000
51714,51714,3000
51715,51715,2500
51716,51716,0
51717,51717,0
51718,51718,0
51719,51719,0
51720,51720,2000
51721,51721,1500
51722,51722,3000
51723,51723,1500
51724,51724,500
51725,51725,0
51726,51726,0
51727,51727,0
51728,51728,0
51729,51729,0
51730,51730,2000
51731,51731,1000
51732,51732,3000
51733,51733,3000
51734,51734,2500
51735,51735,0
51736,51736,0
51737,51737,0
51738,51738,0
51739,51739,0
51740,51740,3000
51741,51741,500
51742,51742,3000
51743,51743,3000
51744,51744,0
51745,51745,0
51746,51746,0
51747,51747,0
51748,51748,3000
51749,51749,3000
51750,51750,3000
51751,51751,1500
51752,51752,3000
51753,51753,0
51754,51754,0
51755,51755,0
51756,51756,0
51757,51757,0
51758,51758,2500
51759,51759,3000
51760,51760,2500
51761,51761,2500
51762,51762,1500
51763,51763,0
51764,51764,0
51765,51765,0
51766,51766,0
51767,51767,0
51768,51768,2000
51769,51769,3000
51770,51770,500
51771,51771,1000
51772,51772,1000
51773,51773,0
51774,51774,0
51775,51775,0
51776,51776,0
51777,51777,2000
51778,51778,3000
51779,51779,3000
51780,51780,500
51781,51781,500
51782,51782,0
51783,51783,0
51784,51784,0
51785,51785,0
51786,51786,0
51787,51787,3000
51788,51788,3000
51789,51789,2500
51790,51790,2000
51791,51791,2000
51792,51792,0
51793,51793,0
51794,51794,0
51795,51795,0
51796,51796,0
51797,51797,500
51798,51798,0
51799,51799,0
51800,51800,0
51801,51801,0
51802,51802,2000
51803,51803,2500
51804,51804,1500
51805,51805,1500
51806,51806,1500
51807,51807,0
51808,51808,0
51809,51809,0
51810,51810,0
51811,51811,0
51812,51812,3000
51813,51813,1500
51814,51814,3000
51815,51815,1000
51816,51816,3000
51817,51817,0
51818,51818,0
51819,51819,0
51820,51820,0
51821,51821,0
51822,51822,500
51823,51823,0
51824,51824,0
51825,51825,0
51826,51826,0
51827,51827,3000
51828,51828,1000
51829,51829,3000
51830,51830,1500
51831,51831,1500
51832,51832,0
51833,51833,0
51834,51834,0
51835,51835,0
51836,51836,0
51837,51837,3000
51838,51838,3000
51839,51839,3000
51840,51840,2500
51841,51841,3000
51842,51842,0
51843,51843,0
51844,51844,0
51845,51845,0
51846,51846,0
51847,51847,3000
51848,51848,2000
51849,51849,3000
51850,51850,3000
51851,51851,1000
51852,51852,0
51853,51853,0
51854,51854,0
51855,51855,0
51856,51856,500
51857,51857,1500
51858,51858,3000
51859,51859,3000
51860,51860,3000
51861,51861,0
51862,51862,0
51863,51863,0
51864,51864,0
51865,51865,0
51866,51866,3000
51867,51867,500
51868,51868,2000
51869,51869,500
51870,51870,3000
51871,51871,0
51872,51872,0
51873,51873,0
51874,51874,0
51875,51875,0
51876,51876,3000
51877,51877,500
51878,51878,1500
51879,51879,500
51880,51880,0
51881,51881,0
51882,51882,0
51883,51883,0
51884,51884,1000
51885,51885,1500
51886,51886,2500
51887,51887,3000
51888,51888,3000
51889,51889,0
51890,51890,0
51891,51891,0
51892,51892,0
51893,51893,0
51894,51894,1500
51895,51895,2500
51896,51896,1000
51897,51897,3000
51898,51898,3000
51899,51899,0
51900,51900,0
51901,51901,0
51902,51902,0
51903,51903,0
51904,51904,1500
51905,51905,1500
51906,51906,3000
51907,51907,2000
51908,51908,1000
51909,51909,0
51910,51910,0
51911,51911,0
51912,51912,0
51913,51913,0
51914,51914,1500
51915,51915,3000
51916,51916,2000
51917,51917,1000
51918,51918,3000
51919,51919,0
51920,51920,0
51921,51921,0
51922,51922,0
51923,51923,0
51924,51924,500
51925,51925,500
51926,51926,3000
51927,51927,1500
51928,51928,1500
51929,51929,0
51930,51930,0
51931,51931,0
51932,51932,0
51933,51933,0
51934,51934,3000
51935,51935,1500
51936,51936,2000
51937,51937,2500
51938,51938,3000
51939,51939,0
51940,51940,0
51941,51941,0
51942,51942,0
51943,51943,0
51944,51944,0
51945,51945,0
51946,51946,0
51947,51947,500
51948,51948,1500
51949,51949,3000
51950,51950,2500
51951,51951,500
51952,51952,0
51953,51953,0
51954,51954,0
51955,51955,0
51956,51956,0
51957,51957,1000
51958,51958,3000
51959,51959,2500
51960,51960,1000
51961,51961,1500
51962,51962,0
51963,51963,0
51964,51964,0
51965,51965,0
51966,51966,0
51967,51967,3000
51968,51968,3000
51969,51969,3000
51970,51970,3000
51971,51971,3000
51972,51972,0
51973,51973,0
51974,51974,0
51975,51975,0
51976,51976,0
51977,51977,0
51978,51978,0
51979,51979,0
51980,51980,0
51981,51981,3000
51982,51982,3000
51983,51983,500
51984,51984,1500
51985,51985,3000
51986,51986,0
51987,51987,0
51988,51988,0
51989,51989,0
51990,51990,0
51991,51991,3000
51992,51992,3000
51993,51993,3000
51994,51994,1500
51995,51995,2500
51996,51996,0
51997,51997,0
51998,51998,0
51999,51999,0
52000,52000,0
52001,52001,2000
52002,52002,3000
52003,52003,1500
52004,52004,1500
52005,52005,500
52006,52006,0
52007,52007,0
52008,52008,0
52009,52009,0
52010,52010,0
52011,52011,2000
52012,52012,0
52013,52013,0
52014,52014,0
52015,52015,0
52016,52016,2500
52017,52017,1000
52018,52018,500
52019,52019,3000
52020,52020,3000
52021,52021,0
52022,52022,0
52023,52023,0
52024,52024,0
52025,52025,0
52026,52026,1500
52027,52027,2500
52028,52028,3000
52029,52029,3000
52030,52030,1500
52031,52031,0
52032,52032,0
52033,52033,0
52034,52034,0
52035,52035,0
52036,52036,1500
52037,52037,1000
52038,52038,3000
52039,52039,3000
52040,52040,0
52041,52041,0
52042,52042,0
52043,52043,0
52044,52044,3000
52045,52045,3000
52046,52046,1000
52047,52047,1500
52048,52048,1000
52049,52049,0
52050,52050,0
52051,52051,0
52052,52052,0
52053,52053,0
52054,52054,500
52055,52055,3000
52056,52056,1500
52057,52057,3000
52058,52058,3000
52059,52059,0
52060,52060,0
52061,52061,0
52062,52062,0
52063,52063,0
52064,52064,3000
52065,52065,1000
52066,52066,1500
52067,52067,0
52068,52068,0
52069,52069,0
52070,52070,0
52071,52071,3000
52072,52072,1500
52073,52073,2500
52074,52074,2500
52075,52075,3000
52076,52076,0
52077,52077,0
52078,52078,0
52079,52079,0
52080,52080,0
52081,52081,500
52082,52082,1500
52083,52083,1500
52084,52084,1500
52085,52085,2500
52086,52086,0
52087,52087,0
52088,52088,0
52089,52089,0
52090,52090,0
52091,52091,1500
52092,52092,2500
52093,52093,3000
52094,52094,2000
52095,52095,3000
52096,52096,0
52097,52097,0
52098,52098,0
52099,52099,0
52100,52100,0
52101,52101,0
52102,52102,0
52103,52103,0
52104,52104,0
52105,52105,3000
52106,52106,2000
52107,52107,2500
52108,52108,500
52109,52109,500
52110,52110,0
52111,52111,0
52112,52112,0
52113,52113,0
52114,52114,0
52115,52115,2500
52116,52116,3000
52117,52117,2000
52118,52118,3000
52119,52119,1500
52120,52120,0
52121,52121,0
52122,52122,0
52123,52123,0
52124,52124,0
52125,52125,1000
52126,52126,3000
52127,52127,2500
52128,52128,2500
52129,52129,1500
52130,52130,0
52131,52131,0
52132,52132,0
52133,52133,0
52134,52134,0
52135,52135,0
52136,52136,1000
52137,52137,2000
52138,52138,500
52139,52139,3000
52140,52140,1500
52141,52141,0
52142,52142,0
52143,52143,0
52144,52144,0
52145,52145,0
52146,52146,2500
52147,52147,500
52148,52148,500
52149,52149,2000
52150,52150,1500
52151,52151,0
52152,52152,0
52153,52153,0
52154,52154,0
52155,52155,0
52156,52156,3000
52157,52157,0
52158,52158,0
52159,52159,0
52160,52160,0
52161,52161,3000
52162,52162,1000
52163,52163,2500
52164,52164,3000
52165,52165,1000
52166,52166,0
52167,52167,0
52168,52168,0
52169,52169,0
52170,52170,0
52171,52171,2500
52172,52172,2000
52173,52173,3000
52174,52174,2000
52175,52175,1500
52176,52176,0
52177,52177,0
52178,52178,0
52179,52179,0
52180,52180,0
52181,52181,3000
52182,52182,2500
52183,52183,0
52184,52184,0
52185,52185,0
52186,52186,0
52187,52187,2500
52188,52188,2500
52189,52189,1000
52190,52190,3000
52191,52191,3000
52192,52192,0
52193,52193,0
52194,52194,0
52195,52195,0
52196,52196,0
52197,52197,3000
52198,52198,2000
52199,52199,3000
52200,52200,3000
52201,52201,3000
52202,52202,0
52203,52203,0
52204,52204,0
52205,52205,0
52206,52206,0
52207,52207,3000
52208,52208,0
52209,52209,0
52210,52210,0
52211,52211,0
52212,52212,2000
52213,52213,3000
52214,52214,1000
52215,52215,3000
52216,52216,3000
52217,52217,0
52218,52218,0
52219,52219,0
52220,52220,0
52221,52221,0
52222,52222,2000
52223,52223,2000
52224,52224,2500
52225,52225,2500
52226,52226,2000
52227,52227,0
52228,52228,0
52229,52229,0
52230,52230,0
52231,52231,0
52232,52232,3000
52233,52233,1500
52234,52234,1000
52235,52235,2000
52236,52236,3000
52237,52237,0
52238,52238,0
52239,52239,0
52240,52240,0
52241,52241,0
52242,52242,0
52243,52243,0
52244,52244,0
52245,52245,2500
52246,52246,1500
52247,52247,1000
52248,52248,2000
52249,52249,2500
52250,52250,0
52251,52251,0
52252,52252,0
52253,52253,0
52254,52254,0
52255,52255,2000
52256,52256,500
52257,52257,3000
52258,52258,3000
52259,52259,1500
52260,52260,0
52261,52261,0
52262,52262,0
52263,52263,0
52264,52264,0
52265,52265,3000
52266,52266,500
52267,52267,2500
52268,52268,1500
52269,52269,3000
52270,52270,0
52271,52271,0
52272,52272,0
52273,52273,0
52274,52274,0
52275,52275,0
52276,52276,0
52277,52277,0
52278,52278,0
52279,52279,1500
52280,52280,2500
52281,52281,1000
52282,52282,1500
52283,52283,1500
52284,52284,0
52285,52285,0
52286,52286,0
52287,52287,0
52288,52288,0
52289,52289,2500
52290,52290,1500
52291,52291,3000
52292,52292,1500
52293,52293,500
52294,52294,0
52295,52295,0
52296,52296,0
52297,52297,0
52298,52298,0
52299,52299,3000
52300,52300,3000
52301,52301,3000
52302,52302,2500
52303,52303,1500
52304,52304,0
52305,52305,0
52306,52306,0
52307,52307,0
52308,52308,0
52309,52309,0
52310,52310,0
52311,52311,2500
52312,52312,3000
52313,52313,1500
52314,52314,500
52315,52315,3000
52316,52316,0
52317,52317,0
52318,52318,0
52319,52319,0
52320,52320,0
52321,52321,3000
52322,52322,3000
52323,52323,500
52324,52324,1000
52325,52325,2000
52326,52326,0
52327,52327,0
52328,52328,0
52329,52329,0
52330,52330,0
52331,52331,3000
52332,52332,3000
52333,52333,2500
52334,52334,3000
52335,52335,500
52336,52336,0
52337,52337,0
52338,52338,0
52339,52339,0
52340,52340,0
52341,52341,0
52342,52342,0
52343,52343,0
52344,52344,1000
52345,52345,500
52346,52346,2000
52347,52347,500
52348,52348,2500
52349,52349,0
52350,52350,0
52351,52351,0
52352,52352,0
52353,52353,0
52354,52354,1500
52355,52355,3000
52356,52356,1500
52357,52357,500
52358,52358,1500
52359,52359,0
52360,52360,0
52361,52361,0
52362,52362,0
52363,52363,0
52364,52364,1000
52365,52365,1000
52366,52366,1500
52367,52367,3000
52368,52368,0
52369,52369,0
52370,52370,0
52371,52371,0
52372,52372,2000
52373,52373,3000
52374,52374,2500
52375,52375,3000
52376,52376,2000
52377,52377,0
52378,52378,0
52379,52379,0
52380,52380,0
52381,52381,0
52382,52382,1000
52383,52383,3000
52384,52384,2500
52385,52385,500
52386,52386,3000
52387,52387,0
52388,52388,0
52389,52389,0
52390,52390,0
52391,52391,0
52392,52392,3000
52393,52393,1500
52394,52394,500
52395,52395,3000
52396,52396,2500
52397,52397,0
52398,52398,0
52399,52399,0
52400,52400,0
52401,52401,0
52402,52402,0
52403,52403,500
52404,52404,2000
52405,52405,3000
52406,52406,2000
52407,52407,2500
52408,52408,0
52409,52409,0
52410,52410,0
52411,52411,0
52412,52412,0
52413,52413,2500
52414,52414,3000
52415,52415,500
52416,52416,1500
52417,52417,3000
52418,52418,0
52419,52419,0
52420,52420,0
52421,52421,0
52422,52422,0
52423,52423,1500
52424,52424,0
52425,52425,0
52426,52426,0
52427,52427,0
52428,52428,1500
52429,52429,3000
52430,52430,2500
52431,52431,3000
52432,52432,3000
52433,52433,0
52434,52434,0
52435,52435,0
52436,52436,0
52437,52437,0
52438,52438,1000
52439,52439,500
52440,52440,1500
52441,52441,3000
52442,52442,2000
52443,52443,0
52444,52444,0
52445,52445,0
52446,52446,0
52447,52447,0
52448,52448,2500
52449,52449,1500
52450,52450,0
52451,52451,0
52452,52452,0
52453,52453,0
52454,52454,3000
52455,52455,500
52456,52456,500
52457,52457,3000
52458,52458,2000
52459,52459,0
52460,52460,0
52461,52461,0
52462,52462,0
52463,52463,0
52464,52464,3000
52465,52465,1000
52466,52466,1500
52467,52467,3000
52468,52468,2500
52469,52469,0
52470,52470,0
52471,52471,0
52472,52472,0
52473,52473,0
52474,52474,3000
52475,52475,0
52476,52476,0
52477,52477,0
52478,52478,0
52479,52479,500
52480,52480,1500
52481,52481,1500
52482,52482,3000
52483,52483,1500
52484,52484,0
52485,52485,0
52486,52486,0
52487,52487,0
52488,52488,0
52489,52489,1000
52490,52490,1000
52491,52491,500
52492,52492,1000
52493,52493,1500
52494,52494,0
52495,52495,0
52496,52496,0
52497,52497,0
52498,52498,0
52499,52499,3000
52500,52500,1000
52501,52501,3000
52502,52502,3000
52503,52503,1500
52504,52504,0
52505,52505,0
52506,52506,0
52507,52507,0
52508,52508,0
52509,52509,0
52510,52510,0
52511,52511,0
52512,52512,1500
52513,52513,3000
52514,52514,2000
52515,52515,500
52516,52516,2000
52517,52517,0
52518,52518,0
52519,52519,0
52520,52520,0
52521,52521,0
52522,52522,1500
52523,52523,2000
52524,52524,1500
52525,52525,2500
52526,52526,1000
52527,52527,0
52528,52528,0
52529,52529,0
52530,52530,0
52531,52531,0
52532,52532,3000
52533,52533,500
52534,52534,0
52535,52535,0
52536,52536,0
52537,52537,0
52538,52538,2500
52539,52539,3000
52540,52540,3000
52541,52541,500
52542,52542,3000
52543,52543,0
52544,52544,0
52545,52545,0
52546,52546,0
52547,52547,0
52548,52548,3000
52549,52549,1500
52550,52550,3000
52551,52551,1500
52552,52552,3000
52553,52553,0
52554,52554,0
52555,52555,0
52556,52556,0
52557,52557,0
52558,52558,1000
52559,52559,1500
52560,52560,1500
52561,52561,3000
52562,52562,1500
52563,52563,0
52564,52564,0
52565,52565,0
52566,52566,0
52567,52567,0
52568,52568,0
52569,52569,0
52570,52570,1500
52571,52571,1500
52572,52572,500
52573,52573,3000
52574,52574,3000
52575,52575,0
52576,52576,0
52577,52577,0
52578,52578,0
52579,52579,0
52580,52580,1000
52581,52581,1500
52582,52582,1000
52583,52583,3000
52584,52584,3000
52585,52585,0
52586,52586,0
52587,52587,0
52588,52588,0
52589,52589,0
52590,52590,2500
52591,52591,500
52592,52592,3000
52593,52593,3000
52594,52594,0
52595,52595,0
52596,52596,0
52597,52597,0
52598,52598,500
52599,52599,3000
52600,52600,1500
52601,52601,3000
52602,52602,1000
52603,52603,0
52604,52604,0
52605,52605,0
52606,52606,0
52607,52607,0
52608,52608,2500
52609,52609,2500
52610,52610,1500
52611,52611,1000
52612,52612,2000
52613,52613,0
52614,52614,0
52615,52615,0
52616,52616,0
52617,52617,0
52618,52618,500
52619,52619,2000
52620,52620,3000
52621,52621,0
52622,52622,0
52623,52623,0
52624,52624,0
52625,52625,3000
52626,52626,2000
52627,52627,2500
52628,52628,500
52629,52629,2000
52630,52630,0
52631,52631,0
52632,52632,0
52633,52633,0
52634,52634,0
52635,52635,1500
52636,52636,1500
52637,52637,1500
52638,52638,3000
52639,52639,3000
52640,52640,0
52641,52641,0
52642,52642,0
52643,52643,0
52644,52644,0
52645,52645,1500
52646,52646,1500
52647,52647,500
52648,52648,1000
52649,52649,1500
52650,52650,0
52651,52651,0
52652,52652,0
52653,52653,0
52654,52654,0
52655,52655,0
52656,52656,2500
52657,52657,2500
52658,52658,1500
52659,52659,3000
52660,52660,2500
52661,52661,0
52662,52662,0
52663,52663,0
52664,52664,0
52665,52665,0
52666,52666,2500
52667,52667,1500
52668,52668,1000
52669,52669,3000
52670,52670,2500
52671,52671,0
52672,52672,0
52673,52673,0
52674,52674,0
52675,52675,0
52676,52676,2000
52677,52677,0
52678,52678,0
52679,52679,0
52680,52680,0
52681,52681,500
52682,52682,1500
52683,52683,3000
52684,52684,3000
52685,52685,1000
52686,52686,0
52687,52687,0
52688,52688,0
52689,52689,0
52690,52690,0
52691,52691,1500
52692,52692,2500
52693,52693,500
52694,52694,2000
52695,52695,1500
52696,52696,0
52697,52697,0
52698,52698,0
52699,52699,0
52700,52700,0
52701,52701,3000
52702,52702,3000
52703,52703,3000
52704,52704,500
52705,52705,3000
52706,52706,0
52707,52707,0
52708,52708,0
52709,52709,0
52710,52710,0
52711,52711,0
52712,52712,0
52713,52713,0
52714,52714,2500
52715,52715,1500
52716,52716,1500
52717,52717,3000
52718,52718,2000
52719,52719,0
52720,52720,0
52721,52721,0
52722,52722,0
52723,52723,0
52724,52724,2500
52725,52725,1500
52726,52726,500
52727,52727,1000
52728,52728,3000
52729,52729,0
52730,52730,0
52731,52731,0
52732,52732,0
52733,52733,0
52734,52734,1500
52735,52735,3000
52736,52736,2500
52737,52737,1000
52738,52738,0
52739,52739,0
52740,52740,0
52741,52741,0
52742,52742,3000
52743,52743,2000
52744,52744,3000
52745,52745,2000
52746,52746,2500
52747,52747,0
52748,52748,0
52749,52749,0
52750,52750,0
52751,52751,0
52752,52752,1000
52753,52753,1500
52754,52754,1500
52755,52755,2000
52756,52756,500
52757,52757,0
52758,52758,0
52759,52759,0
52760,52760,0
52761,52761,0
52762,52762,3000
52763,52763,500
52764,52764,3000
52765,52765,1000
52766,52766,3000
52767,52767,0
52768,52768,0
52769,52769,0
52770,52770,0
52771,52771,0
52772,52772,0
52773,52773,0
52774,52774,3000
52775,52775,2500
52776,52776,2500
52777,52777,1500
52778,52778,500
52779,52779,0
52780,52780,0
52781,52781,0
52782,52782,0
52783,52783,0
52784,52784,2500
52785,52785,3000
52786,52786,1500
52787,52787,2500
52788,52788,2000
52789,52789,0
52790,52790,0
52791,52791,0
52792,52792,0
52793,52793,0
52794,52794,1500
52795,52795,1500
52796,52796,1000
52797,52797,2500
52798,52798,1500
52799,52799,0
52800,52800,0
52801,52801,0
52802,52802,0
52803,52803,0
52804,52804,3000
52805,52805,0
52806,52806,0
52807,52807,0
52808,52808,0
52809,52809,3000
52810,52810,1500
52811,52811,1500
52812,52812,2500
52813,52813,1000
52814,52814,0
52815,52815,0
52816,52816,0
52817,52817,0
52818,52818,0
52819,52819,1500
52820,52820,3000
52821,52821,1500
52822,52822,3000
52823,52823,500
52824,52824,0
52825,52825,0
52826,52826,0
52827,52827,0
52828,52828,0
52829,52829,1500
52830,52830,3000
52831,52831,500
52832,52832,500
52833,52833,2500
52834,52834,0
52835,52835,0
52836,52836,0
52837,52837,0
52838,52838,2500
52839,52839,1500
52840,52840,2500
52841,52841,3000
52842,52842,3000
52843,52843,0
52844,52844,0
52845,52845,0
52846,52846,0
52847,52847,0
52848,52848,2500
52849,52849,2000
52850,52850,2500
52851,52851,3000
52852,52852,2000
52853,52853,0
52854,52854,0
52855,52855,0
52856,52856,0
52857,52857,0
52858,52858,2500
52859,52859,3000
52860,52860,3000
52861,52861,1500
52862,52862,2500
52863,52863,0
52864,52864,0
52865,52865,0
52866,52866,0
52867,52867,0
52868,52868,1000
52869,52869,0
52870,52870,0
52871,52871,0
52872,52872,0
52873,52873,1500
52874,52874,2000
52875,52875,1500
52876,52876,1000
52877,52877,2000
52878,52878,0
52879,52879,0
52880,52880,0
52881,52881,0
52882,52882,0
52883,52883,2000
52884,52884,2500
52885,52885,1500
52886,52886,1500
52887,52887,3000
52888,52888,0
52889,52889,0
52890,52890,0
52891,52891,0
52892,52892,0
52893,52893,2500
52894,52894,3000
52895,52895,1000
52896,52896,2000
52897,52897,3000
52898,52898,0
52899,52899,0
52900,52900,0
52901,52901,0
52902,52902,0
52903,52903,1500
52904,52904,1000
52905,52905,2500
52906,52906,3000
52907,52907,1500
52908,52908,0
52909,52909,0
52910,52910,0
52911,52911,0
52912,52912,0
52913,52913,500
52914,52914,2500
52915,52915,2500
52916,52916,1500
52917,52917,1500
52918,52918,0
52919,52919,0
52920,52920,0
52921,52921,0
52922,52922,0
52923,52923,2000
52924,52924,0
52925,52925,0
52926,52926,0
52927,52927,0
52928,52928,2500
52929,52929,1500
52930,52930,3000
52931,52931,2000
52932,52932,3000
52933,52933,0
52934,52934,0
52935,52935,0
52936,52936,0
52937,52937,0
52938,52938,1000
52939,52939,500
52940,52940,3000
52941,52941,2000
52942,52942,3000
52943,52943,0
52944,52944,0
52945,52945,0
52946,52946,0
52947,52947,0
52948,52948,2000
52949,52949,2500
52950,52950,1500
52951,52951,1500
52952,52952,2000
52953,52953,0
52954,52954,0
52955,52955,0
52956,52956,0
52957,52957,0
52958,52958,0
52959,52959,0
52960,52960,0
52961,52961,0
52962,52962,3000
52963,52963,2000
52964,52964,1000
52965,52965,1500
52966,52966,1000
52967,52967,0
52968,52968,0
52969,52969,0
52970,52970,0
52971,52971,0
52972,52972,1500
52973,52973,2500
52974,52974,1500
52975,52975,1500
52976,52976,3000
52977,52977,0
52978,52978,0
52979,52979,0
52980,52980,0
52981,52981,0
52982,52982,1500
52983,52983,3000
52984,52984,2500
52985,52985,500
52986,52986,500
52987,52987,0
52988,52988,0
52989,52989,0
52990,52990,0
52991,52991,0
52992,52992,0
52993,52993,0
52994,52994,3000
52995,52995,1500
52996,52996,500
52997,52997,1000
52998,52998,3000
52999,52999,0
53000,53000,0
53001,53001,0
53002,53002,0
53003,53003,0
53004,53004,1500
53005,53005,1500
53006,53006,500
53007,53007,3000
53008,53008,3000
53009,53009,0
53010,53010,0
53011,53011,0
53012,53012,0
53013,53013,0
53014,53014,500
53015,53015,2500
53016,53016,2500
53017,53017,1500
53018,53018,2500
53019,53019,0
53020,53020,0
53021,53021,0
53022,53022,0
53023,53023,0
53024,53024,0
53025,53025,0
53026,53026,0
53027,53027,0
53028,53028,2500
53029,53029,1500
53030,53030,3000
53031,53031,1500
53032,53032,1000
53033,53033,0
53034,53034,0
53035,53035,0
53036,53036,0
53037,53037,0
53038,53038,3000
53039,53039,2500
53040,53040,2000
53041,53041,3000
53042,53042,1000
53043,53043,0
53044,53044,0
53045,53045,0
53046,53046,0
53047,53047,0
53048,53048,2000
53049,53049,500
53050,53050,500
53051,53051,1000
53052,53052,3000
53053,53053,0
53054,53054,0
53055,53055,0
53056,53056,0
53057,53057,1000
53058,53058,3000
53059,53059,1500
53060,53060,3000
53061,53061,3000
53062,53062,0
53063,53063,0
53064,53064,0
53065,53065,0
53066,53066,0
53067,53067,3000
53068,53068,2500
53069,53069,3000
53070,53070,1500
53071,53071,1500
53072,53072,0
53073,53073,0
53074,53074,0
53075,53075,0
53076,53076,0
53077,53077,500
53078,53078,3000
53079,53079,1500
53080,53080,3000
53081,53081,500
53082,53082,0
53083,53083,0
53084,53084,0
53085,53085,0
53086,53086,0
53087,53087,0
53088,53088,3000
53089,53089,1500
53090,53090,500
53091,53091,1000
53092,53092,1500
53093,53093,0
53094,53094,0
53095,53095,0
53096,53096,0
53097,53097,0
53098,53098,3000
53099,53099,2000
53100,53100,500
53101,53101,1500
53102,53102,3000
53103,53103,0
53104,53104,0
53105,53105,0
53106,53106,0
53107,53107,0
53108,53108,3000
53109,53109,3000
53110,53110,2000
53111,53111,500
53112,53112,3000
53113,53113,0
53114,53114,0
53115,53115,0
53116,53116,0
53117,53117,0
53118,53118,0
53119,53119,0
53120,53120,0
53121,53121,0
53122,53122,3000
53123,53123,3000
53124,53124,500
53125,53125,1000
53126,53126,3000
53127,53127,0
53128,53128,0
53129,53129,0
53130,53130,0
53131,53131,0
53132,53132,3000
53133,53133,1000
53134,53134,3000
53135,53135,3000
53136,53136,3000
53137,53137,0
53138,53138,0
53139,53139,0
53140,53140,0
53141,53141,0
53142,53142,3000
53143,53143,1500
53144,53144,3000
53145,53145,2500
53146,53146,3000
53147,53147,0
53148,53148,0
53149,53149,0
53150,53150,0
53151,53151,0
53152,53152,0
53153,53153,0
53154,53154,0
53155,53155,0
53156,53156,1500
53157,53157,1500
53158,53158,1000
53159,53159,3000
53160,53160,2500
53161,53161,0
53162,53162,0
53163,53163,0
53164,53164,0
53165,53165,0
53166,53166,1500
53167,53167,1500
53168,53168,1500
53169,53169,2000
53170,53170,3000
53171,53171,0
53172,53172,0
53173,53173,0
53174,53174,0
53175,53175,0
53176,53176,500
53177,53177,1000
53178,53178,2000
53179,53179,1500
53180,53180,0
53181,53181,0
53182,53182,0
53183,53183,0
53184,53184,500
53185,53185,1000
53186,53186,2000
53187,53187,1500
53188,53188,3000
53189,53189,0
53190,53190,0
53191,53191,0
53192,53192,0
53193,53193,0
53194,53194,3000
53195,53195,500
53196,53196,3000
53197,53197,1500
53198,53198,2500
53199,53199,0
53200,53200,0
53201,53201,0
53202,53202,0
53203,53203,0
53204,53204,3000
53205,53205,3000
53206,53206,2000
53207,53207,3000
53208,53208,3000
53209,53209,0
53210,53210,0
53211,53211,0
53212,53212,0
53213,53213,0
53214,53214,0
53215,53215,0
53216,53216,1500
53217,53217,3000
53218,53218,3000
53219,53219,3000
53220,53220,2500
53221,53221,0
53222,53222,0
53223,53223,0
53224,53224,0
53225,53225,0
53226,53226,3000
53227,53227,3000
53228,53228,2500
53229,53229,3000
53230,53230,1500
53231,53231,0
53232,53232,0
53233,53233,0
53234,53234,0
53235,53235,0
53236,53236,1500
53237,53237,0
53238,53238,0
53239,53239,0
53240,53240,0
53241,53241,2500
53242,53242,500
53243,53243,3000
53244,53244,2000
53245,53245,2500
53246,53246,0
53247,53247,0
53248,53248,0
53249,53249,0
53250,53250,0
53251,53251,1500
53252,53252,3000
53253,53253,1500
53254,53254,3000
53255,53255,1000
53256,53256,0
53257,53257,0
53258,53258,0
53259,53259,0
53260,53260,0
53261,53261,3000
53262,53262,1500
53263,53263,0
53264,53264,0
53265,53265,0
53266,53266,0
53267,53267,3000
53268,53268,500
53269,53269,3000
53270,53270,3000
53271,53271,1500
53272,53272,0
53273,53273,0
53274,53274,0
53275,53275,0
53276,53276,0
53277,53277,2500
53278,53278,3000
53279,53279,3000
53280,53280,1000
53281,53281,3000
53282,53282,0
53283,53283,0
53284,53284,0
53285,53285,0
53286,53286,0
53287,53287,3000
53288,53288,3000
53289,53289,1500
53290,53290,2000
53291,53291,3000
53292,53292,0
53293,53293,0
53294,53294,0
53295,53295,0
53296,53296,0
53297,53297,0
53298,53298,0
53299,53299,1000
53300,53300,2000
53301,53301,3000
53302,53302,3000
53303,53303,3000
53304,53304,0
